Time (s),Signal
0.11,-0.015108331715541575
0.111,-0.0026911346229834057
0.112,0.0015241756254172748
0.113,0.020314271160355533
0.114,-0.003322884289526269
0.115,0.0002790414098775961
0.116,-0.004002212591591324
0.117,-0.014300426511026922
0.118,0.0037430423923567302
0.119,0.006037781314596381
0.12,0.0023630818965499328
0.121,-0.0036225788948864583
0.122,0.015313616714494835
0.123,-0.005433010486835971
0.124,0.007573290759069243
0.125,0.024498834335312934
0.126,-0.010708895874286037
0.127,-0.007488695982212532
0.128,0.0034496845977301325
0.129,-0.006513487668510122
0.13,-0.00926499365086106
0.131,-0.002503463541471084
0.132,-0.004891669309485935
0.133,-0.0009452543350737829
0.134,-0.004117288922722356
0.135,0.009657100146726733
0.136,-0.003952685218180577
0.137,-0.010061516830941118
0.138,0.009178522896424112
0.139,-0.01856716171349533
0.14,0.004890730645109937
0.141,0.012888206709132932
0.142,-0.008861623504286348
0.143,0.00552085719883638
0.144,0.008204353783586273
0.145,0.008175610713565092
0.146,-0.011926271326277611
0.147,-0.015102191319849
0.148,0.005162125925297892
0.149,0.0031447949192146118
0.15,0.0038598796533504368
0.151,0.004187230321972914
0.152,-0.006649409845806853
0.153,0.0014631992999129782
0.154,0.0016735492003067554
0.155,-0.009155579258689284
0.156,0.015964378713421375
0.157,0.0005436902594032322
0.158,-0.016864781673136355
0.159,0.001558498624345785
0.16,-0.013080906302236328
0.161,0.007288852532755418
0.162,0.013026645992469972
0.163,-0.005558171454353407
0.164,0.010408920457352831
0.165,0.002988057240725485
0.166,0.004413438780521147
0.167,0.014566795255631565
0.168,-0.005618714012930211
0.169,-0.010133719840569086
0.17,-0.008347218180779005
0.171,-0.010292526782207777
0.172,0.0008028322777244837
0.173,-0.0008118991334824749
0.174,0.004895397635449316
0.175,0.002480849620586081
0.176,0.002345890797249783
0.177,0.005985460805605521
0.178,-0.0022948408506595474
0.179,0.01728443252997273
0.18,0.008199070354126307
0.181,-0.013584786574507785
0.182,-0.004082966397237046
0.183,0.004192128336100526
0.184,0.0030336480543502018
0.185,0.004204439673859603
0.186,0.0040852817157353664
0.187,-0.005379520908022878
0.188,-0.010508270753877705
0.189,-0.01632773136133326
0.19,-0.004601599383930015
0.191,0.01044263802633096
0.192,0.0020112949596971515
0.193,-0.010182246605810127
0.194,0.0005567343311674653
0.195,0.005352577221525915
0.196,-0.011734963456969366
0.197,0.00021047917273271454
0.198,-0.004837847558844297
0.199,-0.015328417711321249
0.2,-0.0004745187471634152
0.201,0.0036592854787555074
0.202,0.012492582749247364
0.203,0.010444709462536025
0.204,-0.010246435088906863
0.205,-0.014221566279608399
0.206,0.005146940573514461
0.207,-0.005262474873583278
0.208,0.004760960168051575
0.209,0.029326792936219974
0.21,0.00916408853161375
0.211,0.0061527911071721526
0.212,0.014300664538707392
0.213,0.0033755614546627224
0.214,-0.0006067908119859507
0.215,0.005723301871137327
0.216,-0.009258373685214046
0.217,-0.004302795179815744
0.218,-0.011836708474136884
0.219,-0.0010950846992015563
0.22,0.014786521457834368
0.221,-0.015868475943634282
0.222,0.0029517153860080018
0.223,-0.009036960058855695
0.224,-0.007417830636906452
0.225,0.013967720754924744
0.226,-0.0059138656195937105
0.227,-0.013578069680563309
0.228,-0.013047687568502301
0.229,0.004676921395430186
0.23,-0.006651627192329795
0.231,0.003125444941491373
0.232,0.005987471643658769
0.233,-0.00558526302144425
0.234,0.028049176457057422
0.235,0.0051237489956447
0.236,-0.015110401183603793
0.237,-0.0030528057721977125
0.238,-0.004989986704806862
0.239,0.001123205319314864
0.24,-0.006610825684532576
0.241,-0.004717299259170549
0.242,0.010456493792811798
0.243,0.010072208270816736
0.244,-0.007043764573821725
0.245,-0.004306480730621087
0.246,-0.006623164357025811
0.247,-0.01177113550537934
0.248,0.013375716938857841
0.249,0.0017579704752721187
0.25,-0.011654960321423683
0.251,0.012853722205833595
0.252,0.026959555310663665
0.253,0.015934702370520526
0.254,-0.00885178127255706
0.255,-0.0014592747891429096
0.256,0.01611915593902448
0.257,-0.008341507606304996
0.258,0.0036208504361882003
0.259,0.003985398728024971
0.26,-0.01026536526582644
0.261,4.9126746412774284e-05
0.262,-0.029348874854253325
0.263,-0.004215839473947458
0.264,-0.0005759315900928914
0.265,-0.008832766808783763
0.266,0.010343080138786105
0.267,-0.015357377789936252
0.268,-0.01366570771573416
0.269,0.0033600099329532257
0.27,0.011265699797675303
0.271,-0.004587963090038604
0.272,0.01500571869540889
0.273,0.012542119398553864
0.274,-0.006584779278050489
0.275,0.013482762448709459
0.276,0.00046615817640570313
0.277,-0.002310930988515804
0.278,-0.005827895401078956
0.279,-0.0025354430596284437
0.28,-0.006304240549811938
0.281,0.01139754959159915
0.282,0.012323412109327303
0.283,-0.0031383400014616866
0.284,0.0181763040910426
0.285,-0.014457367020088655
0.286,-0.011906989459781978
0.287,0.0024245840723885817
0.288,-0.010414887643847114
0.289,-0.008562652290548051
0.29,-0.006137735538776999
0.291,0.0013138671408042864
0.292,-0.0005831775404977649
0.293,0.017069130109794283
0.294,0.008440575977055473
0.295,-0.003993649900619822
0.296,0.008010350128490414
0.297,-0.0005022376414444146
0.298,0.0020741655450045695
0.299,-0.00022753655044023438
0.3,-0.015051339803940763
0.301,-0.0088946588900898
0.302,0.004961435817175899
0.303,0.007972892200734473
0.304,-0.0023749451790975418
0.305,-0.0006637114824289184
0.306,0.0012666316356671654
0.307,-0.0165135272103785
0.308,-0.011106961792329331
0.309,-0.00951751148320391
0.31,-0.008714204164797961
0.311,0.016328148946003478
0.312,0.012930171852655523
0.313,0.017748301852360635
0.314,0.01699002620633821
0.315,0.0029759115065846964
0.316,0.0046285308163736775
0.317,-0.00803071092239032
0.318,-0.002577150422310193
0.319,-0.010100637915725677
0.32,-0.003840403039195437
0.321,-0.00018328150125175558
0.322,-0.006401576490628961
0.323,0.021055570054728023
0.324,-0.005965495995436902
0.325,-0.015249552412509106
0.326,0.0048502093349951595
0.327,-0.005094172428788355
0.328,-0.0077488934684929595
0.329,-0.0015913524016062466
0.33,-0.0023620368997795313
0.331,0.0014129680393078381
0.332,0.011899503111630677
0.333,0.010540651484088729
0.334,0.01858886604589765
0.335,0.008054786441686453
0.336,-0.007999597568266507
0.337,-0.0022119979587516005
0.338,-0.00014298137124332268
0.339,-0.008834902122989671
0.34,-0.011506080970082584
0.341,0.001634527002465982
0.342,0.006864668835583388
0.343,0.0004058525153420817
0.344,0.003055997470240326
0.345,0.002440123610733482
0.346,-0.019220381083351654
0.347,-0.028161929803386783
0.348,-0.02104359925116888
0.349,-0.012408118164379854
0.35,0.0031286670549068385
0.351,0.02554284195440047
0.352,0.024565779168673984
0.353,0.01702500039190049
0.354,0.011415140534492451
0.355,-0.0017584155342625766
0.356,-0.0011323588733673172
0.357,-0.004851542534125474
0.358,-0.004521630977438266
0.359,-0.014621580986876844
0.36,-0.002920019131091726
0.361,0.012130431402763448
0.362,-0.0012303244317225456
0.363,0.009325372575988592
0.364,0.0103444400154892
0.365,-0.004407437754590822
0.366,-0.01071584628392597
0.367,-0.017938347044297143
0.368,-0.024284441533266164
0.369,-0.020538309521857125
0.37,-0.007293267870510392
0.371,0.019519894299349753
0.372,0.027296503127197603
0.373,0.033706153642685976
0.374,0.028625251477242295
0.375,0.003152410837205229
0.376,0.0015689653226704224
0.377,0.00088224861783392
0.378,0.009160405907801202
0.379,-0.014030904779584883
0.38,-0.01935180126440245
0.381,-0.009142621784236254
0.382,-0.019973185566361257
0.383,0.0013357492105757693
0.384,0.0018609391582038452
0.385,5.024780285152724e-05
0.386,-0.004588272681320041
0.387,-0.007743559371665246
0.388,-0.01197904340058241
0.389,-0.028596958306879586
0.39,-0.005144013667519855
0.391,0.014972641475823768
0.392,0.018618598333344418
0.393,0.03803473760643561
0.394,0.03596163761697706
0.395,-0.003575260772912518
0.396,-0.011330723169972755
0.397,0.001881383839166574
0.398,-0.0023735392586582173
0.399,-0.002576198027245742
0.4,-0.018549388699882114
0.401,-0.016336880860338424
0.402,0.007395443516205533
0.403,0.005344581946063194
0.404,0.01046174814731456
0.405,0.005938464794651266
0.406,-0.020742257564467702
0.407,-0.03147898530918483
0.408,-0.031608445283532086
0.409,-0.020026025497413315
0.41,0.0025484415784979425
0.411,0.0074257175931078
0.412,0.013684748426379335
0.413,0.04423757139790613
0.414,0.019570444048332695
0.415,-0.0007124213326147981
0.416,0.008301058429156748
0.417,-0.00663933540585949
0.418,-0.0006829256035431781
0.419,-0.010852009309417958
0.42,0.007660189814782967
0.421,0.008475889716017145
0.422,-0.0019865170393040575
0.423,0.018962255271268807
0.424,0.02101947851762017
0.425,0.018104571068515176
0.426,-0.023633057428905726
0.427,-0.027221607422149522
0.428,-0.03252126641521025
0.429,-0.046724887335628934
0.43,-0.018410723145328642
0.431,0.0067326916464003385
0.432,0.03459127892419682
0.433,0.049991881352939124
0.434,0.035993910113346114
0.435,0.011417755921455879
0.436,0.009598827219708575
0.437,-0.019224134334902214
0.438,-0.026230672465944634
0.439,-0.009069844014346115
0.44,-0.005265959309700205
0.441,-0.007755007550087619
0.442,-0.013650149459272225
0.443,0.014377408178890532
0.444,0.014468678987310406
0.445,0.017702344769357663
0.446,-0.002443533023381801
0.447,-0.048880610733492875
0.448,-0.04981258481353573
0.449,-0.04815590502581798
0.45,-0.0007548472395011908
0.451,0.041842854000465016
0.452,0.045205162519451864
0.453,0.056781674718069844
0.454,0.02579424040771104
0.455,0.0022487496390092288
0.456,-0.008325555164478507
0.457,-0.017278437789367142
0.458,-0.016436817040261426
0.459,-0.01890692846433343
0.46,0.0053167844775571585
0.461,-0.006448236065920537
0.462,-0.006071664758494936
0.463,0.024057429095947748
0.464,0.02671409591003928
0.465,0.017531559223418862
0.466,-0.006915141375768659
0.467,-0.038711997253329015
0.468,-0.07041649919470477
0.469,-0.054611538791648255
0.47,-0.01231737715951335
0.471,0.015584241798608728
0.472,0.047081620039274734
0.473,0.07482512637971084
0.474,0.04718451719148867
0.475,0.0024537194247106382
0.476,-0.010943086930851428
0.477,-0.011463839836302791
0.478,0.015033529364372508
0.479,-0.00033386631643782597
0.48,-0.02078103514383491
0.481,-0.02352442980205621
0.482,-0.019229575040995858
0.483,0.02506710379740436
0.484,0.026889622608973488
0.485,0.012397327491528278
0.486,-0.020322094580792566
0.487,-0.0676762895756898
0.488,-0.06634838675910715
0.489,-0.05510847695585895
0.49,-0.013374931875452318
0.491,0.06251121213623581
0.492,0.08165017196603563
0.493,0.06647542603406256
0.494,0.05518943633804639
0.495,0.005684435307639048
0.496,-0.028376664822933124
0.497,-0.0221615883350789
0.498,-0.01808351409645005
0.499,-0.026404094032599128
0.5,-0.005655944349337078
0.501,-0.0008860908637115424
0.502,-0.012938695555694362
0.503,0.03349205218270674
0.504,0.04635178844737664
0.505,0.03364805146886494
0.506,-0.011878877573625157
0.507,-0.07457389021540387
0.508,-0.09864412331414495
0.509,-0.08691306228636837
0.51,-0.009329840433511795
0.511,0.058884441931807446
0.512,0.09738835871701886
0.513,0.0819535199834084
0.514,0.041966540300446525
0.515,6.663082566944756e-05
0.516,-0.034373147985501014
0.517,-0.023192844547768696
0.518,-0.0029349558171521337
0.519,0.006601827251725076
0.52,-0.031302182734591164
0.521,-0.02506064223198491
0.522,-0.011936505546132882
0.523,0.023938876972178752
0.524,0.07796679346252676
0.525,0.007325322782923631
0.526,-0.052358403851251636
0.527,-0.08804527798766275
0.528,-0.09540198936165842
0.529,-0.10065373913537556
0.53,-0.05746355066147019
0.531,0.05350116608160246
0.532,0.10449725787518124
0.533,0.11625873555646653
0.534,0.06278185081490788
0.535,0.0683156974493228
0.536,-0.0011367674423125931
0.537,-0.029425566655675514
0.538,0.06085619196012145
0.539,0.041617266743311745
0.54,0.0015828590628345256
0.541,-0.09712894841070399
0.542,-0.03514438897788635
0.543,0.015970983066541357
0.544,0.045165378402385874
0.545,0.05324911210582056
0.546,-0.1420397629448938
0.547,-0.09770741390028376
0.548,-0.05631159707334618
0.549,-0.08761434087586273
0.55,-0.001283049715680795
0.551,0.06698294141571182
0.552,0.14666871302814408
0.553,0.16158089561637626
0.554,0.043768871741174616
0.555,-0.040293432690905816
0.556,-0.012305531530388603
0.557,-0.019925883360863705
0.558,0.016273087456544155
0.559,-0.0015268398485087653
0.56,-0.06316214326745101
0.561,-0.0026860403626618803
0.562,-0.09631305290341072
0.563,-0.11835292167622496
0.564,0.10377708561975288
0.565,-0.03505397382298131
0.566,-0.07621819490496237
0.567,0.05829970565299001
0.568,-0.04626870411560802
0.569,0.01593845825289851
0.57,-0.10555001825287022
0.571,0.03723026379749599
0.572,0.19949033241826472
0.573,0.02235745140008944
0.574,0.1584406572629818
0.575,-0.048791404326659384
0.576,-0.12344169601499731
0.577,8.497285787807327e-05
0.578,0.021536710753383384
0.579,0.16341943798094888
0.58,-0.17717871835632537
0.581,-0.17526332605575154
0.582,-0.04500426252150035
0.583,-0.14353746786714444
0.584,0.26256840542398296
0.585,0.31150210818187024
0.586,0.03621335615930227
0.587,0.02382154792816754
0.588,0.148331970358025
0.589,-0.10826585290445856
0.59,-0.2554082071824174
0.591,-0.2010200495885848
0.592,-0.1497822376708201
0.593,0.3921487805172611
0.594,0.06388926338596328
0.595,-0.19250912535229503
0.596,-0.10224745727813216
0.597,-0.3564844835189708
0.598,-0.1329642175577436
0.599,0.13401425078091359
0.6,0.20822488783092574
0.601,0.02412939338722707
0.602,0.06574241459186639
0.603,0.15498943431256806
0.604,0.3147208775161679
0.605,0.11173228955176212
0.606,-0.15249059128265807
0.607,-0.04230794706762157
0.608,-0.08516215941897132
0.609,-0.04352843314009992
0.61,-0.17602748068900198
0.611,0.26538686180279014
0.612,-0.006854456594201641
0.613,-0.3115042417001456
0.614,0.15853377633762347
0.615,-0.02287097741204254
0.616,0.2572806276304917
0.617,-0.2220105696204575
0.618,-0.14090768608585091
0.619,0.5403171038686603
0.62,-0.17401117262936527
0.621,-0.0888633336660255
0.622,-0.03584820327621968
0.623,0.13581480394409892
0.624,0.3086601833290332
0.625,-0.2556448909621051
0.626,-0.2855758621897972
0.627,-0.15897553210452425
0.628,0.026874745564257174
0.629,-0.11248739613214646
0.63,-0.14278231587150894
0.631,-0.15758158583358317
0.632,0.10043052951582493
0.633,0.26192674781375214
0.634,-0.14938636096192745
0.635,-0.058946996244164815
0.636,0.13671609150366706
0.637,0.20275217283451313
0.638,0.13790986397714172
0.639,0.10775992971680046
0.64,-0.1010786524937976
0.641,0.027477373619930856
0.642,0.038097059546033984
0.643,-0.2349516381459905
0.644,0.019932302398550886
0.645,-0.18097585619859097
0.646,-0.6693483094271362
0.647,-0.15708194675440487
0.648,0.1218069921134173
0.649,0.3072198150118456
0.65,0.5651753321131461
0.651,-0.4188087161997468
0.652,0.18791913842307534
0.653,0.3503505381586266
0.654,0.1157801729090007
0.655,0.2023990666228548
0.656,-0.10189588201419737
0.657,1.2218788504446092
0.658,0.16670972968474917
0.659,-0.2042366731634661
0.66,0.013515520638901247
0.661,-1.3166583439086659
0.662,-0.48828168658364135
0.663,-0.16049010700822455
0.664,0.19283671284876422
0.665,0.28185793207999676
0.666,-0.4727820472949859
0.667,0.1710639877547575
0.668,0.08752575133992588
0.669,0.08633543955172818
0.67,0.3120402891272913
0.671,-0.5190242463951624
0.672,0.009300712364269673
0.673,0.20179598261049508
0.674,0.7278792723422686
0.675,1.027195896428286
0.676,-1.075299020458119
0.677,-1.0478436758557563
0.678,0.012059121455579858
0.679,0.32928799959851573
0.68,-0.0706123753760785
0.681,-0.5607992034034317
0.682,-0.4289541191983704
0.683,0.36105359182652064
0.684,0.7974904792920454
0.685,-0.9111364881741526
0.686,-0.02114841305028277
0.687,0.5339978556397837
0.688,0.3870385161334883
0.689,1.5166101985209175
0.69,-0.15414038696514593
0.691,-0.44687759151852635
0.692,0.3122662627638356
0.693,-0.26133351386967674
0.694,-0.8136599716329173
0.695,-0.7109570843093361
0.696,0.002258065455769044
0.697,-0.6806029955299027
0.698,-0.3465198061301852
0.699,0.9171725829045223
0.7,-0.1793998954398556
0.701,-0.4457119015436939
0.702,-0.033007296459261815
0.703,0.8687726965013712
0.704,1.7640026301099645
0.705,0.6954400787742918
0.706,0.5683512231918568
0.707,-0.08275934666671837
0.708,-0.32494371850684
0.709,0.2471687647242075
0.71,-0.5202331585256392
0.711,-1.6457925120656858
0.712,-0.894926230270311
0.713,0.1796619945594681
0.714,0.0557410346839043
0.715,0.08927786032367013
0.716,-0.6669312178953098
0.717,-0.2676916083726123
0.718,-0.2467048789135602
0.719,0.25176950486001254
0.72,1.0453021970279424
0.721,0.31649585270421093
0.722,-0.8389076367323414
0.723,-0.052225875427775584
0.724,1.6115731888684055
0.725,-0.7925349101598006
0.726,-1.357561847243956
0.727,0.16431458858872858
0.728,0.23259320315615967
0.729,0.5443766751783964
0.73,0.5853713093457086
0.731,-0.8876814584955618
0.732,-1.121808730389167
0.733,-0.34426682522067104
0.734,1.073619708686367
0.735,1.2798222471568352
0.736,-0.8006906081380255
0.737,0.800062013440041
0.738,1.3094758919264422
0.739,1.2854865460854763
0.74,0.3243780986616484
0.741,-1.1410151507528106
0.742,0.14210739611502124
0.743,0.35420093265967767
0.744,0.35757141509646706
0.745,-0.5351407740944585
0.746,-1.438365299582518
0.747,-1.2854854689403044
0.748,0.8736227276666886
0.749,0.9378117193501792
0.75,-1.0557703916713503
0.751,-0.7069601697792767
0.752,-0.33569867685649035
0.753,-0.2163339594917412
0.754,0.36404182545470726
0.755,-0.3382048602992577
0.756,-0.31983997129551794
0.757,-0.3466813568016437
0.758,-0.7927912641476759
0.759,2.3378027835391784
0.76,0.7326628329107612
0.761,-1.38230914068462
0.762,-0.6880144945227923
0.763,0.0798622672187698
0.764,0.614091317491609
0.765,-1.2099375648509665
0.766,0.45045142616275946
0.767,-0.29258401362271447
0.768,-0.03942969097289748
0.769,1.374643694499636
0.77,1.651547199092283
0.771,1.5785737465702885
0.772,-0.6429443335805299
0.773,0.7307045413129396
0.774,0.6698003047531902
0.775,-0.010682003005594964
0.776,-1.6595953155171583
0.777,-2.2251681249379405
0.778,-0.4103772327675134
0.779,-0.38661884068562574
0.78,-0.9331669809460682
0.781,-0.832412334931224
0.782,0.3585197966530946
0.783,0.09848386191187149
0.784,1.7031944026568322
0.785,-0.03676056921668942
0.786,-1.1218455562912075
0.787,1.5525231134448485
0.788,0.6887636039851297
0.789,1.567307820972195
0.79,1.4215704565149
0.791,-0.5410827162230001
0.792,-2.110656432999935
0.793,-1.0417164256610747
0.794,1.0446944981944315
0.795,-0.8427063171651046
0.796,-1.1827848394113565
0.797,0.09968534489881328
0.798,0.6272543341596861
0.799,0.7134256503704692
0.8,-0.34433979270651704
0.801,-0.6213722337574688
0.802,0.7637307340761583
0.803,1.0621849965533778
0.804,0.4126348406570075
0.805,1.023274851357698
0.806,-0.04998900478129398
0.807,-0.6684619209242437
0.808,0.4940791695220401
0.809,-0.6631761249554606
0.81,-0.378424533757734
0.811,-0.43790329390108507
0.812,-1.377253710657211
0.813,-0.39691497109901736
0.814,-0.1781945915415187
0.815,-0.8035801037677233
0.816,-1.6177621330367358
0.817,-0.18138898380255736
0.818,0.980300710566235
0.819,1.7855874132978113
0.82,0.8747981636165628
0.821,-0.824907469489976
0.822,1.2690580900503938
0.823,1.14385513056868
0.824,0.41120161071402134
0.825,0.025986737028266947
0.826,-1.380387856883436
0.827,0.35528621207389743
0.828,0.8335716877893892
0.829,-1.0932271249684922
0.83,-1.0565810102224107
0.831,-1.2119431926200313
0.832,-0.2616879155110786
0.833,1.4833118671008576
0.834,0.27504652383467765
0.835,-0.16378184755348307
0.836,0.20923650141780734
0.837,-0.3193142572894279
0.838,1.562857750378835
0.839,1.7474136997736103
0.84,-0.02708987462584385
0.841,-0.16278169153438432
0.842,-1.3938276146881174
0.843,-0.838744897064836
0.844,0.03569522736606842
0.845,0.5568888065154386
0.846,-0.7688747188966302
0.847,-2.7051271727022836
0.848,-0.7924493280886206
0.849,0.6109503633459425
0.85,1.278577186340721
0.851,-0.24895532258385433
0.852,0.7654537209121642
0.853,1.7863715567173644
0.854,1.1089797524132008
0.855,1.2282784699880698
0.856,-1.0121152855668678
0.857,-0.6572360394658434
0.858,-0.5738962100233401
0.859,0.30752076986327265
0.86,-0.08751951763215357
0.861,-0.8219024036372254
0.862,-0.6181465896648799
0.863,-1.034226152423901
0.864,-0.37228727537498607
0.865,-1.9107167263476788
0.866,0.7253809981602822
0.867,0.13963519761072424
0.868,0.7331797711415846
0.869,3.2002935177223035
0.87,-0.6501929316161823
0.871,-0.9050115484966542
0.872,-1.0685658206472428
0.873,0.8445323021211211
0.874,0.8156174052380767
0.875,0.9520348188188752
0.876,1.639539084839141
0.877,-2.146772482948803
0.878,0.5357469020546
0.879,0.10345099762097681
0.88,-1.3432375168396347
0.881,-1.087660481889518
0.882,-1.7013853000373784
0.883,2.2794559923937356
0.884,0.9999435259806234
0.885,0.4407504841023714
0.886,1.1501397980347328
0.887,-0.5456272506075376
0.888,0.13887127734508775
0.889,-0.5958632835601196
0.89,-0.15904685813407898
0.891,-0.30004230364295553
0.892,-0.07430462089693438
0.893,-0.041231401391259956
0.894,-1.0040429001053737
0.895,-0.1563859374330267
0.896,-0.15888841994586528
0.897,-0.04692515359415497
0.898,-0.7314101627179147
0.899,0.4857639789197378
0.9,-0.3418296640410346
0.901,-1.0545242900744327
0.902,1.38244199211141
0.903,0.46147422807886995
0.904,0.7873394854675484
0.905,-0.17190899946990698
0.906,-0.7934481731803869
0.907,0.9483154331173549
0.908,1.3805390012713894
0.909,1.3608512488288484
0.91,-0.0989092647977313
0.911,-1.7348775143406554
0.912,-1.058275973876631
0.913,0.3998291672261963
0.914,-0.4436742604537328
0.915,0.23608384663410453
0.916,-0.6421921012245643
0.917,-1.3263077556632876
0.918,0.4987493012713845
0.919,0.4665135401563036
0.92,0.4181272510417197
0.921,-0.5685634590400996
0.922,0.8560416652800437
0.923,1.0624755908861039
0.924,0.0988867178874919
0.925,0.7727467066802504
0.926,-0.08744743902201789
0.927,0.03400253294540097
0.928,-0.571006223861718
0.929,-0.923336736756293
0.93,-1.0949137866354581
0.931,-1.0852369157230917
0.932,-0.5322724462699571
0.933,0.0347238907375724
0.934,1.018203439453428
0.935,-0.1962075747038525
0.936,0.11692952087309738
0.937,1.6966701394617496
0.938,1.5513141640777184
0.939,0.9634358311665755
0.94,-0.18871470558082437
0.941,-0.960072589919865
0.942,-0.9041428312680053
0.943,-0.43787510589075435
0.944,0.6450236144776578
0.945,-0.8898524220879427
0.946,-2.0886981148817023
0.947,0.9974421232202298
0.948,0.5239383614285267
0.949,-0.5235157424295402
0.95,-0.35859273508557643
0.951,-0.05737622620000176
0.952,1.2446031151447208
0.953,-0.22528269536673132
0.954,1.3287500131642125
0.955,1.4434609841972477
0.956,-0.5220921216845734
0.957,0.06823434740294769
0.958,-0.1887193130687965
0.959,0.10721789130330606
0.96,-0.4479054299913959
0.961,-0.5787731918217334
0.962,0.15809568173751043
0.963,-0.8775527506593329
0.964,-1.5138275093903446
0.965,-0.5824515669678796
0.966,-0.3566071651067002
0.967,0.01838935688874036
0.968,0.44500583923423787
0.969,0.8487443296892144
0.97,1.5141060620825137
0.971,0.11730209683015486
0.972,-0.2589195084775242
0.973,-0.18948444962014538
0.974,0.12418713117364555
0.975,0.7767443196457987
0.976,-0.5677192398931401
0.977,-0.4753055736857027
0.978,-0.1611219111486051
0.979,0.47278513630474894
0.98,0.8882361902048639
0.981,-0.8504136331924768
0.982,-0.2029566254494613
0.983,-0.06368976324431218
0.984,-0.9538182871152698
0.985,0.2411040977694479
0.986,0.2660155110878141
0.987,0.195188398326473
0.988,0.596583660391709
0.989,0.21392988696457194
0.99,0.25699242589633364
0.991,0.014620403688525047
0.992,-0.33375441296301334
0.993,0.9091307801896948
0.994,0.36593208272919986
0.995,-1.4796141210326792
0.996,-0.3715398685578642
0.997,-0.7466057976734789
0.998,-0.8971234499729933
0.999,1.1276663761043981
1.0,0.46091424610801307
1.001,-0.007987549590065507
1.002,0.30777120941178965
1.003,-0.15667863607340932
1.004,0.48518225564379847
1.005,0.8723552545901498
1.006,-0.6540904773535599
1.007,-1.2087258404145473
1.008,0.2657580684716099
1.009,0.4613230154203541
1.01,-0.12998143184282582
1.011,0.04290145690425956
1.012,-0.23324239285518772
1.013,0.14814869748438037
1.014,0.48871715623239187
1.015,-0.8252628678229135
1.016,-0.028814968398511047
1.017,0.7273928527207933
1.018,-0.16659483269784353
1.019,-0.018428035842669617
1.02,-0.3628254281390028
1.021,-0.2567567689007345
1.022,0.3295068262643054
1.023,0.34509910281316314
1.024,-0.19697569049959224
1.025,-0.18810136888112144
1.026,-0.052342627127502483
1.027,-0.18018023541012662
